id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-973927,2019-07-12,000001,Vente,2,1,,ILE SEGUIN,B001,92100,92012,Boulogne-Billancourt,92,,,92012000BC0016,,2,,,,,,,,,,,0,,,,,,,,,,2.228977,48.826528
2019-973927,2019-07-12,000001,Vente,2,,,ILE SEGUIN,B001,92100,92012,Boulogne-Billancourt,92,,,92012000BC0020,,109,,,,,,,,,,,0,,,,,,,,,,2.228802,48.826652
2019-973928,2019-07-03,000001,Vente,150000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,454,12.51,,,,,,,,,1,2,Appartement,15,1,,,,,,2.23162,48.84242
2019-973930,2019-07-08,000001,Vente,260000,54,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AR0023,,,1,,101,,102,,103,,11,,7,4,Local industriel. commercial ou assimilé,42,0,,,,,,2.247303,48.837652
2019-973932,2019-07-12,000001,Vente,340000,59,,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000BO0065,,,134,,44,39.85,,,,,,,2,2,Appartement,39,2,,,,,,2.253246,48.834803
2019-973935,2019-07-01,000001,Vente,363370,49,,AV PIERRE GRENIER,7205,92100,92012,Boulogne-Billancourt,92,,,92012000BP0170,,,72,54.24,,,,,,,,,1,2,Appartement,54,2,,,,,,2.252026,48.83098
2019-973936,2019-06-26,000001,Vente,447000,76,,RUE DANJOU,2520,92100,92012,Boulogne-Billancourt,92,,,92012000BL0173,,,22,,8,53.3,,,,,,,2,2,Appartement,55,3,,,,,,2.249492,48.830421
2019-973938,2019-06-26,000001,Vente,270000,6,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0007,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235021,48.844391
2019-973938,2019-06-26,000001,Vente,270000,6,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0007,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235021,48.844391
2019-973938,2019-06-26,000001,Vente,270000,6,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0007,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235021,48.844391
2019-973938,2019-06-26,000001,Vente,270000,6,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0007,,,15,8.24,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235021,48.844391
2019-973938,2019-06-26,000001,Vente,270000,6,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0007,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235021,48.844391
2019-973940,2019-07-09,000001,Vente,982640,148,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000M0131,,,4,102.79,,,,,,,,,1,2,Appartement,100,3,,,,,,2.237476,48.842012
2019-973940,2019-07-09,000001,Vente,982640,148,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000M0131,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237476,48.842012
2019-973943,2019-07-03,000001,Vente,770000,69,B,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AK0091,,,415,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.229143,48.833865
2019-973943,2019-07-03,000001,Vente,770000,69,B,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AK0091,,,4,,405,,,,,,,,2,2,Appartement,90,3,,,,,,2.229143,48.833865
2019-973946,2019-07-10,000001,Vente,1619900,6,,AV DES MIMOSAS,6240,92100,92012,Boulogne-Billancourt,92,,,92012000AK0044,,,,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,80,2.228693,48.83489
2019-973946,2019-07-10,000001,Vente,1619900,6,,AV DES MIMOSAS,6240,92100,92012,Boulogne-Billancourt,92,,,92012000AK0044,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,80,2.228693,48.83489
2019-973946,2019-07-10,000001,Vente,1619900,6,,AV DES MIMOSAS,6240,92100,92012,Boulogne-Billancourt,92,,,92012000AK0044,,,,,,,,,,,,,0,2,Appartement,112,4,S,sols,,,80,2.228693,48.83489
2019-973947,2019-07-08,000001,Vente,649800,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,3043,,3053,,3092,,,,,,3,2,Appartement,65,3,,,,,,2.243633,48.834951
2019-973947,2019-07-08,000001,Vente,649800,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,2141,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243633,48.834951
2019-973948,2019-06-28,000001,Vente,630000,8,,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,920120000Y0149,,,140,76,580,,,,,,,,2,2,Appartement,75,3,,,,,,2.241776,48.838881
2019-973950,2019-07-11,000001,Vente,385600,63,T,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0127,,,4127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.249008,48.834805
2019-973950,2019-07-11,000001,Vente,385600,63,T,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0127,,,2017,42.22,4103,,,,,,,,2,2,Appartement,41,2,,,,,,2.249008,48.834805
2019-973953,2019-07-03,000001,Vente,150000,58,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AB0296,,,108,,138,,,,,,,,2,2,Appartement,41,2,,,,,,2.23591,48.838614
2019-973955,2019-06-26,000001,Vente,541000,21,,RPT RHIN ET DANUBE,8135,92100,92012,Boulogne-Billancourt,92,,,92012000AF0055,,,42,70.1,43,,,,,,,,2,2,Appartement,69,2,,,,,,2.227729,48.84056
2019-973958,2019-07-02,000001,Vente,660000,4,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0004,,,41,,5,,,,,,,,2,2,Appartement,89,4,,,,,,2.234987,48.844509
2019-973959,2019-07-17,000001,Vente,520000,59,,AV VICTOR HUGO,9660,92100,92012,Boulogne-Billancourt,92,,,92012000AR0015,,,30,42.14,,,,,,,,,1,2,Appartement,40,2,,,,,,2.246685,48.837839
2019-973960,2019-07-05,000001,Vente,975020,118,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000P0084,,,24,,5,104.5,,,,,,,2,2,Appartement,100,5,,,,,,2.240639,48.842534
2019-973961,2019-07-12,000001,Vente,20000,59,T,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000BO0069,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.253174,48.835398
2019-973962,2019-07-12,000001,Vente,22000,59,T,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000BO0069,,,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.253174,48.835398
2019-973963,2019-07-08,000001,Vente,561890,6,B,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,920120000Y0149,,,224,72.29,627,,,,,,,,2,2,Appartement,72,3,,,,,,2.241776,48.838881
2019-973964,2019-07-11,000001,Vente,305000,24,,RUE TRAVERSIERE,9190,92100,92012,Boulogne-Billancourt,92,,,92012000BH0109,,,5,40.65,,,,,,,,,1,2,Appartement,45,2,,,,,,2.245157,48.825223
2019-973965,2019-07-11,000001,Vente,630000,16,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AI0021,,,1036,86.36,1237,,,,,,,,2,2,Appartement,84,4,,,,,,2.228438,48.832232
2019-973967,2019-07-09,000001,Vente,580000,251,B,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BK0053,,,112,75.48,125,,,,,,,,2,2,Appartement,78,4,,,,,,2.247519,48.827233
2019-973968,2019-07-08,000001,Vente,276000,60,B,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000BO0018,,,9,36.92,,,,,,,,,1,2,Appartement,41,2,,,,,,2.253975,48.83554
2019-973970,2019-07-16,000001,Vente,597350,4,,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,920120000Y0149,,,805,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241776,48.838881
2019-973970,2019-07-16,000001,Vente,597350,6,B,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,920120000Y0149,,,240,56.58,611,,,,,,,,2,2,Appartement,57,2,,,,,,2.241776,48.838881
2019-973976,2019-07-10,000001,Vente,831000,95,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0034,,,27,,38,,54,,,,,,3,2,Appartement,73,3,,,,,,2.245079,48.833821
2019-973977,2019-07-10,000001,Vente,394700,80,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0151,,,23,,24,,,,,,,,2,2,Appartement,47,2,,,,,,2.24625,48.834899
2019-973978,2019-07-15,000001,Vente,750000,74,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000O0138,,,26,,43,91.96,,,,,,,2,2,Appartement,92,4,,,,,,2.241202,48.83994
2019-973978,2019-07-15,000001,Vente,750000,57,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000O0197,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.240284,48.840075
2019-973979,2019-07-10,000001,Vente,416000,33,,RUE DES ABONDANCES,0010,92100,92012,Boulogne-Billancourt,92,,,920120000B0008,,,35,46.03,8,,,,,,,,2,2,Appartement,47,2,,,,,,2.229354,48.846213
2019-973981,2019-07-15,000001,Vente,538105,74,,RUE DENFERT ROCHEREAU,2541,92100,92012,Boulogne-Billancourt,92,,,920120000Q0119,,,624,,684,60.06,,,,,,,2,2,Appartement,56,3,,,,,,2.246016,48.841691
2019-973982,2019-07-02,000001,Vente,273000,332,,AV DU MARECHAL JUIN,6165,92100,92012,Boulogne-Billancourt,92,,,92012000AK0226,,,319,,441,,,,,,,,2,2,Appartement,38,2,,,,,,2.232102,48.833334
2019-973983,2019-07-16,000001,Vente,965000,16,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000M0132,,,1007,86.27,1089,,,,,,,,2,2,Appartement,86,4,,,,,,2.235078,48.84296
2019-973983,2019-07-16,000001,Vente,965000,16,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000M0132,,,1192,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235078,48.84296
2019-973984,2019-07-01,000001,Vente,531700,58,,RUE DANJOU,2520,92100,92012,Boulogne-Billancourt,92,,,92012000BL0049,,,19,66.12,6,,,,,,,,2,2,Appartement,66,3,,,,,,2.248862,48.831433
2019-973984,2019-07-01,000001,Vente,531700,58,,RUE DANJOU,2520,92100,92012,Boulogne-Billancourt,92,,,92012000BL0049,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.248862,48.831433
2019-973985,2019-07-22,000001,Vente,185000,21,,RUE YVES KERMEN,9980,92100,92012,Boulogne-Billancourt,92,,,92012000BH0117,,,115,18.96,,,,,,,,,1,2,Appartement,19,1,,,,,,2.246013,48.825569
2019-973986,2019-07-18,000001,Vente,3000,44,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BO0054,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.254839,48.833461
2019-973987,2019-07-15,000001,Vente,60000,95,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000P0125,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24192,48.842228
2019-973987,2019-07-15,000001,Vente,60000,95,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000P0125,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24192,48.842228
2019-973988,2019-07-03,000001,Vente,280000,9,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0064,,,121,,122,,,,,,,,2,2,Appartement,52,3,,,,,,2.228986,48.838388
2019-973989,2019-07-09,000001,Vente,184240,1,T,RUE DE CHATEAUDUN,1430,92100,92012,Boulogne-Billancourt,92,,,92012000AB0113,,,2,,69,,73,,,,,,3,2,Appartement,17,1,,,,,,2.23551,48.838914
2019-973994,2019-07-08,000001,Vente en l'état futur d'achèvement,1015000,24,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0023,,,53,,,,,,,,,,1,,,,,,,,,,2.255629,48.832381
2019-973994,2019-07-08,000001,Vente en l'état futur d'achèvement,1015000,24,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0023,,,1,,,,,,,,,,1,,,,,,,,,,2.255629,48.832381
2019-973994,2019-07-08,000001,Vente en l'état futur d'achèvement,1015000,24,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0023,,,49,,,,,,,,,,1,,,,,,,,,,2.255629,48.832381
2019-973994,2019-07-08,000001,Vente en l'état futur d'achèvement,1015000,24,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0023,,,54,,,,,,,,,,1,,,,,,,,,,2.255629,48.832381
2019-973994,2019-07-08,000001,Vente en l'état futur d'achèvement,1015000,24,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0023,,,62,,,,,,,,,,1,,,,,,,,,,2.255629,48.832381
2019-973995,2019-07-15,000001,Vente,322000,33,,AV PIERRE GRENIER,7205,92100,92012,Boulogne-Billancourt,92,,,92012000BP0006,,,20,43.25,94,,,,,,,,2,2,Appartement,43,2,,,,,,2.251203,48.829992
2019-973995,2019-07-15,000001,Vente,322000,79,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BP0006,,,173,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.251203,48.829992
2019-973997,2019-07-08,000001,Vente,450000,71,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Y0006,,,22,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,35,0,,,,,,2.240767,48.839252
2019-973997,2019-07-08,000001,Vente,450000,71,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Y0006,,,23,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,70,0,,,,,,2.240767,48.839252
2019-973998,2019-07-09,000001,Vente,201600,82,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000P0033,,,24,,37,,49,,,,,,3,2,Appartement,28,2,,,,,,2.242462,48.843942
2019-973999,2019-07-01,000001,Vente en l'état futur d'achèvement,1425000,84,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Z0008,,,2,,5,,,,,,,,2,2,Appartement,115,4,,,,,,2.240228,48.838931
2019-974000,2019-07-15,000001,Vente,171623.84,133,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0258,,,111,,431,,,,,,,,2,2,Appartement,92,5,,,,,,2.234582,48.833802
2019-974000,2019-07-15,000001,Vente,171623.84,133,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0258,,,679,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234582,48.833802
2019-974001,2019-07-15,000001,Vente,200000,28,,RUE JULES FERRY,4775,92100,92012,Boulogne-Billancourt,92,,,92012000BH0076,,,2,,9,,,,,,,,2,2,Appartement,23,1,,,,,,2.246715,48.827088
2019-974003,2019-07-03,000001,Vente,222000,29,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,920120000M0018,,,35,24.19,,,,,,,,,1,2,Appartement,23,1,,,,,,2.234994,48.842691
2019-974004,2019-07-03,000001,Vente,220000,58,,RUE DE PARIS,7130,92100,92012,Boulogne-Billancourt,92,,,920120000O0144,,,154,27.23,,,,,,,,,1,2,Appartement,27,1,,,,,,2.244386,48.84046
2019-974004,2019-07-03,000001,Vente,220000,58,,RUE DE PARIS,7130,92100,92012,Boulogne-Billancourt,92,,,920120000O0144,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244386,48.84046
2019-974009,2019-07-03,000001,Vente,28000,58,,RUE DE PARIS,7130,92100,92012,Boulogne-Billancourt,92,,,920120000O0144,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244386,48.84046
2019-974014,2019-07-10,000001,Vente,165000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,471,15.34,,,,,,,,,1,2,Appartement,15,1,,,,,,2.23162,48.84242
2019-974015,2019-07-09,000001,Vente,160000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,453,15.79,,,,,,,,,1,2,Appartement,15,1,,,,,,2.23162,48.84242
2019-974016,2019-07-16,000001,Vente,1555000,18,,RUE SOLFERINO,8570,92100,92012,Boulogne-Billancourt,92,,,92012000BG0026,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244292,48.829047
2019-974016,2019-07-16,000001,Vente,1555000,100,,RUE DU DOME,2580,92100,92012,Boulogne-Billancourt,92,,,92012000BL0130,,,1,,,,,,,,,,1,1,Maison,133,6,,,,,,2.245719,48.831252
2019-974017,2019-07-17,000001,Vente,370000,56,,RUE DU CHEMIN VERT,1435,92100,92012,Boulogne-Billancourt,92,,,92012000AS0014,,,611,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.249327,48.837676
2019-974017,2019-07-17,000001,Vente,370000,56,,RUE DU CHEMIN VERT,1435,92100,92012,Boulogne-Billancourt,92,,,92012000AS0014,,,661,40.9,,,,,,,,,1,2,Appartement,42,1,,,,,,2.249327,48.837676
2019-974018,2019-07-04,000001,Vente,531200,24,B,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AG0025,,,237,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.227555,48.837922
2019-974018,2019-07-04,000001,Vente,531200,22,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AG0025,,,145,,71,,,,,,,,2,2,Appartement,50,2,,,,,,2.227555,48.837922
2019-974019,2019-07-17,000001,Vente,112000,59,,RUE DANJOU,2520,92100,92012,Boulogne-Billancourt,92,,,92012000BM0067,,,78,17,,,,,,,,,1,2,Appartement,17,1,,,,,,2.249673,48.831253
2019-974022,2019-07-19,000001,Vente,332000,9,,RUE BARTHOLDI,0630,92100,92012,Boulogne-Billancourt,92,,,920120000R0042,,,48,31.26,,,,,,,,,1,2,Appartement,44,3,,,,,,2.242621,48.844916
2019-974024,2019-07-05,000001,Vente,505000,145,B,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AN0049,,,145,66.42,242,,,,,,,,2,2,Appartement,66,3,,,,,,2.234512,48.83302
2019-974024,2019-07-05,000001,Vente,505000,143,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AN0049,,,297,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234512,48.83302
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,20,2,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,49,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,48,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,19,2,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,50,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,15,0,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,48,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,13,1,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,70,0,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,48,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,2,Appartement,49,3,S,sols,,,218,2.239827,48.83434
2019-974028,2019-06-25,000001,Vente,4440000,42,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0119,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,218,2.239827,48.83434
2019-974031,2019-07-02,000001,Vente,132000,119,,AV ANDRE MORIZET,0123,92100,92012,Boulogne-Billancourt,92,,,92012000AC0117,,,11,11.81,,,,,,,,,1,3,Dépendance,,0,,,,,,2.229273,48.839453
2019-974032,2019-07-08,000001,Vente,830000,3,B,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000J0067,,,17,86.05,76,,,,,,,,2,2,Appartement,96,4,,,,,,2.241246,48.847171
2019-974042,2019-07-16,000001,Vente,275000,57,,AV PIERRE GRENIER,7205,92100,92012,Boulogne-Billancourt,92,,,92012000BN0091,,,14,29.05,,,,,,,,,1,2,Appartement,29,2,,,,,,2.252574,48.831838
2019-974045,2019-07-11,000001,Vente,370000,8,,RUE D ALSACE LORRAINE,0080,92100,92012,Boulogne-Billancourt,92,,,920120000I0030,,,187,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238997,48.848825
2019-974045,2019-07-11,000001,Vente,370000,8,,AV CHARLES DE GAULLE,1423,92100,92012,Boulogne-Billancourt,92,,,920120000I0030,,,298,32.05,325,,,,,,,,2,2,Appartement,34,1,,,,,,2.238997,48.848825
2019-974046,2019-07-10,000001,Vente,1055400,38,,RUE DU CHEMIN VERT,1435,92100,92012,Boulogne-Billancourt,92,,,92012000AS0060,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.251247,48.836865
2019-974046,2019-07-10,000001,Vente,1055400,38,,RUE DU CHEMIN VERT,1435,92100,92012,Boulogne-Billancourt,92,,,92012000AS0060,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.251247,48.836865
2019-974046,2019-07-10,000001,Vente,1055400,38,,RUE DU CHEMIN VERT,1435,92100,92012,Boulogne-Billancourt,92,,,92012000AS0060,,,12,,35,109.22,6,,,,,,3,2,Appartement,107,3,,,,,,2.251247,48.836865
2019-974047,2019-07-11,000001,Vente,551900,9,,PL CORNEILLE,1485,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,8046,,8303,,,,,,,,2,2,Appartement,52,2,,,,,,2.248235,48.830761
2019-974047,2019-07-11,000001,Vente,551900,23,,RUE DES LONGS PRES,5170,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,10105,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.248235,48.830761
2019-974051,2019-07-17,000001,Vente,853850,67,,AV VICTOR HUGO,9660,92100,92012,Boulogne-Billancourt,92,,,92012000AR0017,,,15,,7,83.58,,,,,,,2,2,Appartement,89,4,,,,,,2.246283,48.837502
2019-974054,2019-07-12,000001,Vente,675850,231,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BL0101,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.246058,48.83035
2019-974054,2019-07-12,000001,Vente,675850,231,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BL0101,,,117,,64,88.16,77,,,,,,3,2,Appartement,87,4,,,,,,2.246058,48.83035
2019-974056,2019-07-18,000001,Vente,394400,125,,RUE VIEUX PONT DE SEVRES,9670,92100,92012,Boulogne-Billancourt,92,,,92012000BL0134,,,60,,67,,,,,,,,2,2,Appartement,40,2,,,,,,2.245606,48.832376
2019-974058,2019-06-27,000001,Vente,235000,17,,RUE D ISSY,4660,92100,92012,Boulogne-Billancourt,92,,,92012000BG0025,,,22,,9,28.99,,,,,,,2,2,Appartement,29,2,,,,,,2.244331,48.829123
2019-974059,2019-07-22,000001,Vente,416700,24,T,RUE SOLFERINO,8570,92100,92012,Boulogne-Billancourt,92,,,92012000BF0044,,,13,,24,47,,,,,,,2,2,Appartement,47,3,,,,,,2.244704,48.829835
2019-974063,2019-07-09,000001,Vente,355000,16,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AI0021,,,1067,56.52,1376,,,,,,,,2,2,Appartement,56,2,,,,,,2.228438,48.832232
2019-974064,2019-07-19,000001,Vente,260000,4,,RUE PAU CASALS,7134,92100,92012,Boulogne-Billancourt,92,,,920120000J0115,,,152,33.4,463,,,,,,,,2,2,Appartement,34,2,,,,,,2.238844,48.847427
2019-974065,2019-07-24,000001,Vente,125000,103,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0023,,,10,14.4,,,,,,,,,1,2,Appartement,15,1,,,,,,2.233085,48.834982
